Relationship,Number
bleeding and amylase are not conditionally related under pain_ruq,0
bleeding and amylase are not conditionally related under pressure_ruq,0
bleeding and amylase are not conditionally related under phosphatase,0
bleeding and amylase are not conditionally related under skin,0
bleeding and amylase are not conditionally related under ama,0
bleeding and amylase are not conditionally related under le_cells,0
bleeding and amylase are not conditionally related under joints,0
bleeding and amylase are not conditionally related under pain,0
bleeding and amylase are not conditionally related under proteins,0
bleeding and amylase are not conditionally related under edema,0
bleeding and amylase are not conditionally related under platelet,0
bleeding and amylase are not conditionally related under inr,0
bleeding and amylase are not conditionally related under flatulence,0
bleeding and amylase are not conditionally related under alcohol,0
bleeding and amylase are not conditionally related under encephalopathy,0
bleeding and amylase are not conditionally related under urea,0
bleeding and amylase are not conditionally related under ascites,0
bleeding and amylase are not conditionally related under hepatomegaly,0
bleeding and amylase are not conditionally related under hepatalgia,0
bleeding and amylase are not conditionally related under density,0
bleeding and amylase are not conditionally related under ESR,0
bleeding and amylase are not conditionally related under alt,0
bleeding and amylase are not conditionally related under ast,0
bleeding and amylase are not conditionally related under ggtp,0
bleeding and amylase are not conditionally related under cholesterol,0
bleeding and amylase are not conditionally related under hbsag,0
bleeding and amylase are not conditionally related under hbsag_anti,0
bleeding and amylase are not conditionally related under anorexia,0
bleeding and amylase are not conditionally related under nausea,0
bleeding and amylase are not conditionally related under spleen,0
bleeding and amylase are not conditionally related under consciousness,0
bleeding and amylase are not conditionally related under spiders,0
bleeding and amylase are not conditionally related under jaundice,0
bleeding and amylase are not conditionally related under albumin,0
bleeding and amylase are not conditionally related under edge,0
bleeding and amylase are not conditionally related under irregular_liver,0
bleeding and amylase are not conditionally related under hbc_anti,0
bleeding and amylase are not conditionally related under hcv_anti,0
bleeding and amylase are not conditionally related under palms,0
bleeding and amylase are not conditionally related under hbeag,0
bleeding and amylase are not conditionally related under carcinoma,0
bleeding and ggtp are conditionally related under alcoholism,1
bleeding and ggtp are conditionally related under vh_amn,1
bleeding and ggtp are conditionally related under hepatotoxic,1
bleeding and ggtp are conditionally related under THepatitis,1
bleeding and ggtp are conditionally related under hospital,1
bleeding and ggtp are conditionally related under surgery,1
bleeding and ggtp are conditionally related under gallstones,1
bleeding and ggtp are conditionally related under choledocholithotomy,1
bleeding and ggtp are conditionally related under injections,1
bleeding and ggtp are conditionally related under transfusion,1
bleeding and ggtp are conditionally related under ChHepatitis,1
bleeding and ggtp are conditionally related under sex,1
bleeding and ggtp are conditionally related under age,1
bleeding and ggtp are conditionally related under PBC,1
bleeding and ggtp are not conditionally related under fibrosis,0
bleeding and ggtp are conditionally related under diabetes,1
bleeding and ggtp are conditionally related under obesity,1
bleeding and ggtp are conditionally related under Steatosis,1
bleeding and ggtp are not conditionally related under Cirrhosis,0
bleeding and ggtp are conditionally related under Hyperbilirubinemia,1
bleeding and ggtp are not conditionally related under triglycerides,0
bleeding and ggtp are not conditionally related under RHepatitis,0
bleeding and ggtp are not conditionally related under fatigue,0
bleeding and ggtp are not conditionally related under bilirubin,0
bleeding and ggtp are not conditionally related under itching,0
bleeding and ggtp are not conditionally related under upper_pain,0
bleeding and ggtp are not conditionally related under fat,0
bleeding and ggtp are not conditionally related under pain_ruq,0
bleeding and ggtp are not conditionally related under pressure_ruq,0
bleeding and ggtp are not conditionally related under phosphatase,0
bleeding and ggtp are not conditionally related under skin,0
bleeding and ggtp are not conditionally related under ama,0
bleeding and ggtp are not conditionally related under le_cells,0
bleeding and ggtp are not conditionally related under joints,0
bleeding and ggtp are not conditionally related under pain,0
bleeding and ggtp are not conditionally related under proteins,0
bleeding and ggtp are not conditionally related under edema,0
bleeding and ggtp are not conditionally related under platelet,0
bleeding and ggtp are not conditionally related under inr,0
bleeding and ggtp are not conditionally related under flatulence,0
bleeding and ggtp are not conditionally related under alcohol,0
bleeding and ggtp are not conditionally related under encephalopathy,0
bleeding and ggtp are not conditionally related under urea,0
bleeding and ggtp are not conditionally related under ascites,0
bleeding and ggtp are not conditionally related under hepatomegaly,0
bleeding and ggtp are not conditionally related under hepatalgia,0
bleeding and ggtp are not conditionally related under density,0
bleeding and ggtp are not conditionally related under ESR,0
bleeding and ggtp are not conditionally related under alt,0
bleeding and ggtp are not conditionally related under ast,0
bleeding and ggtp are not conditionally related under amylase,0
bleeding and ggtp are not conditionally related under cholesterol,0
bleeding and ggtp are not conditionally related under hbsag,0
bleeding and ggtp are not conditionally related under hbsag_anti,0
bleeding and ggtp are not conditionally related under anorexia,0
bleeding and ggtp are not conditionally related under nausea,0
bleeding and ggtp are not conditionally related under spleen,0
bleeding and ggtp are not conditionally related under consciousness,0
bleeding and ggtp are not conditionally related under spiders,0
bleeding and ggtp are not conditionally related under jaundice,0
bleeding and ggtp are not conditionally related under albumin,0
bleeding and ggtp are not conditionally related under edge,0
bleeding and ggtp are not conditionally related under irregular_liver,0
bleeding and ggtp are not conditionally related under hbc_anti,0
bleeding and ggtp are not conditionally related under hcv_anti,0
bleeding and ggtp are not conditionally related under palms,0
bleeding and ggtp are not conditionally related under hbeag,0
bleeding and ggtp are not conditionally related under carcinoma,0
bleeding and cholesterol are conditionally related under alcoholism,1
bleeding and cholesterol are conditionally related under vh_amn,1
bleeding and cholesterol are not conditionally related under hepatotoxic,0
bleeding and cholesterol are not conditionally related under THepatitis,0
bleeding and cholesterol are conditionally related under hospital,1
bleeding and cholesterol are conditionally related under surgery,1
bleeding and cholesterol are conditionally related under gallstones,1
bleeding and cholesterol are conditionally related under choledocholithotomy,1
bleeding and cholesterol are conditionally related under injections,1
bleeding and cholesterol are conditionally related under transfusion,1
bleeding and cholesterol are conditionally related under ChHepatitis,1
bleeding and cholesterol are conditionally related under sex,1
bleeding and cholesterol are conditionally related under age,1
bleeding and cholesterol are conditionally related under PBC,1
bleeding and cholesterol are not conditionally related under fibrosis,0
bleeding and cholesterol are conditionally related under diabetes,1
bleeding and cholesterol are conditionally related under obesity,1
bleeding and cholesterol are conditionally related under Steatosis,1
bleeding and cholesterol are not conditionally related under Cirrhosis,0
bleeding and cholesterol are not conditionally related under Hyperbilirubinemia,0
bleeding and cholesterol are not conditionally related under triglycerides,0
bleeding and cholesterol are not conditionally related under RHepatitis,0
bleeding and cholesterol are not conditionally related under fatigue,0
bleeding and cholesterol are not conditionally related under bilirubin,0
bleeding and cholesterol are not conditionally related under itching,0
bleeding and cholesterol are not conditionally related under upper_pain,0
bleeding and cholesterol are not conditionally related under fat,0
bleeding and cholesterol are not conditionally related under pain_ruq,0
bleeding and cholesterol are not conditionally related under pressure_ruq,0
bleeding and cholesterol are not conditionally related under phosphatase,0
bleeding and cholesterol are not conditionally related under skin,0
bleeding and cholesterol are not conditionally related under ama,0
bleeding and cholesterol are not conditionally related under le_cells,0
bleeding and cholesterol are not conditionally related under joints,0
bleeding and cholesterol are not conditionally related under pain,0
bleeding and cholesterol are not conditionally related under proteins,0
bleeding and cholesterol are not conditionally related under edema,0
bleeding and cholesterol are not conditionally related under platelet,0
bleeding and cholesterol are not conditionally related under inr,0
bleeding and cholesterol are not conditionally related under flatulence,0
bleeding and cholesterol are not conditionally related under alcohol,0
bleeding and cholesterol are not conditionally related under encephalopathy,0
bleeding and cholesterol are not conditionally related under urea,0
bleeding and cholesterol are not conditionally related under ascites,0
bleeding and cholesterol are not conditionally related under hepatomegaly,0
bleeding and cholesterol are not conditionally related under hepatalgia,0
bleeding and cholesterol are not conditionally related under density,0
bleeding and cholesterol are not conditionally related under ESR,0
bleeding and cholesterol are not conditionally related under alt,0
bleeding and cholesterol are not conditionally related under ast,0
bleeding and cholesterol are not conditionally related under amylase,0
bleeding and cholesterol are not conditionally related under ggtp,0
bleeding and cholesterol are not conditionally related under hbsag,0
bleeding and cholesterol are not conditionally related under hbsag_anti,0
bleeding and cholesterol are not conditionally related under anorexia,0
bleeding and cholesterol are not conditionally related under nausea,0
bleeding and cholesterol are not conditionally related under spleen,0
bleeding and cholesterol are not conditionally related under consciousness,0
bleeding and cholesterol are not conditionally related under spiders,0
bleeding and cholesterol are not conditionally related under jaundice,0
bleeding and cholesterol are not conditionally related under albumin,0
bleeding and cholesterol are not conditionally related under edge,0
bleeding and cholesterol are not conditionally related under irregular_liver,0
bleeding and cholesterol are not conditionally related under hbc_anti,0
bleeding and cholesterol are not conditionally related under hcv_anti,0
bleeding and cholesterol are not conditionally related under palms,0
bleeding and cholesterol are not conditionally related under hbeag,0
bleeding and cholesterol are not conditionally related under carcinoma,0
bleeding and hbsag are not conditionally related under alcoholism,0
bleeding and hbsag are conditionally related under vh_amn,1
bleeding and hbsag are not conditionally related under hepatotoxic,0
bleeding and hbsag are not conditionally related under THepatitis,0
bleeding and hbsag are conditionally related under hospital,1
bleeding and hbsag are conditionally related under surgery,1
bleeding and hbsag are conditionally related under gallstones,1
bleeding and hbsag are conditionally related under choledocholithotomy,1
bleeding and hbsag are conditionally related under injections,1
bleeding and hbsag are conditionally related under transfusion,1
bleeding and hbsag are conditionally related under ChHepatitis,1
bleeding and hbsag are not conditionally related under sex,0
bleeding and hbsag are not conditionally related under age,0
bleeding and hbsag are not conditionally related under PBC,0
bleeding and hbsag are not conditionally related under fibrosis,0
bleeding and hbsag are not conditionally related under diabetes,0
bleeding and hbsag are not conditionally related under obesity,0
bleeding and hbsag are not conditionally related under Steatosis,0
bleeding and hbsag are not conditionally related under Cirrhosis,0
bleeding and hbsag are not conditionally related under Hyperbilirubinemia,0
bleeding and hbsag are not conditionally related under triglycerides,0
bleeding and hbsag are not conditionally related under RHepatitis,0
bleeding and hbsag are not conditionally related under fatigue,0
bleeding and hbsag are not conditionally related under bilirubin,0
bleeding and hbsag are not conditionally related under itching,0
bleeding and hbsag are not conditionally related under upper_pain,0
bleeding and hbsag are not conditionally related under fat,0
bleeding and hbsag are not conditionally related under pain_ruq,0
bleeding and hbsag are not conditionally related under pressure_ruq,0
bleeding and hbsag are not conditionally related under phosphatase,0
bleeding and hbsag are not conditionally related under skin,0
bleeding and hbsag are not conditionally related under ama,0
bleeding and hbsag are not conditionally related under le_cells,0
bleeding and hbsag are not conditionally related under joints,0
bleeding and hbsag are not conditionally related under pain,0
bleeding and hbsag are not conditionally related under proteins,0
bleeding and hbsag are not conditionally related under edema,0
bleeding and hbsag are not conditionally related under platelet,0
bleeding and hbsag are not conditionally related under inr,0
bleeding and hbsag are not conditionally related under flatulence,0
bleeding and hbsag are not conditionally related under alcohol,0
bleeding and hbsag are not conditionally related under encephalopathy,0
bleeding and hbsag are not conditionally related under urea,0
bleeding and hbsag are not conditionally related under ascites,0
bleeding and hbsag are not conditionally related under hepatomegaly,0
bleeding and hbsag are not conditionally related under hepatalgia,0
bleeding and hbsag are not conditionally related under density,0
bleeding and hbsag are not conditionally related under ESR,0
bleeding and hbsag are not conditionally related under alt,0
bleeding and hbsag are not conditionally related under ast,0
bleeding and hbsag are not conditionally related under amylase,0
bleeding and hbsag are not conditionally related under ggtp,0
bleeding and hbsag are not conditionally related under cholesterol,0
bleeding and hbsag are not conditionally related under hbsag_anti,0
bleeding and hbsag are not conditionally related under anorexia,0
bleeding and hbsag are not conditionally related under nausea,0
bleeding and hbsag are not conditionally related under spleen,0
bleeding and hbsag are not conditionally related under consciousness,0
bleeding and hbsag are not conditionally related under spiders,0
bleeding and hbsag are not conditionally related under jaundice,0
bleeding and hbsag are not conditionally related under albumin,0
bleeding and hbsag are not conditionally related under edge,0
bleeding and hbsag are not conditionally related under irregular_liver,0
bleeding and hbsag are not conditionally related under hbc_anti,0
bleeding and hbsag are not conditionally related under hcv_anti,0
bleeding and hbsag are not conditionally related under palms,0
bleeding and hbsag are not conditionally related under hbeag,0
bleeding and hbsag are not conditionally related under carcinoma,0
bleeding and hbsag_anti are not conditionally related under alcoholism,0
bleeding and hbsag_anti are conditionally related under vh_amn,1
bleeding and hbsag_anti are not conditionally related under hepatotoxic,0
bleeding and hbsag_anti are not conditionally related under THepatitis,0
bleeding and hbsag_anti are conditionally related under hospital,1
bleeding and hbsag_anti are conditionally related under surgery,1
bleeding and hbsag_anti are conditionally related under gallstones,1
bleeding and hbsag_anti are conditionally related under choledocholithotomy,1
bleeding and hbsag_anti are conditionally related under injections,1
bleeding and hbsag_anti are conditionally related under transfusion,1
bleeding and hbsag_anti are conditionally related under ChHepatitis,1
bleeding and hbsag_anti are not conditionally related under sex,0
bleeding and hbsag_anti are not conditionally related under age,0
bleeding and hbsag_anti are not conditionally related under PBC,0
bleeding and hbsag_anti are not conditionally related under fibrosis,0
bleeding and hbsag_anti are not conditionally related under diabetes,0
bleeding and hbsag_anti are not conditionally related under obesity,0
bleeding and hbsag_anti are not conditionally related under Steatosis,0
bleeding and hbsag_anti are not conditionally related under Cirrhosis,0
bleeding and hbsag_anti are not conditionally related under Hyperbilirubinemia,0
bleeding and hbsag_anti are not conditionally related under triglycerides,0
bleeding and hbsag_anti are not conditionally related under RHepatitis,0
bleeding and hbsag_anti are not conditionally related under fatigue,0
bleeding and hbsag_anti are not conditionally related under bilirubin,0
bleeding and hbsag_anti are not conditionally related under itching,0
bleeding and hbsag_anti are not conditionally related under upper_pain,0
bleeding and hbsag_anti are not conditionally related under fat,0
bleeding and hbsag_anti are not conditionally related under pain_ruq,0
bleeding and hbsag_anti are not conditionally related under pressure_ruq,0
bleeding and hbsag_anti are not conditionally related under phosphatase,0
bleeding and hbsag_anti are not conditionally related under skin,0
bleeding and hbsag_anti are not conditionally related under ama,0
bleeding and hbsag_anti are not conditionally related under le_cells,0
bleeding and hbsag_anti are not conditionally related under joints,0
bleeding and hbsag_anti are not conditionally related under pain,0
bleeding and hbsag_anti are not conditionally related under proteins,0
bleeding and hbsag_anti are not conditionally related under edema,0
bleeding and hbsag_anti are not conditionally related under platelet,0
bleeding and hbsag_anti are not conditionally related under inr,0
bleeding and hbsag_anti are not conditionally related under flatulence,0
bleeding and hbsag_anti are not conditionally related under alcohol,0
bleeding and hbsag_anti are not conditionally related under encephalopathy,0
bleeding and hbsag_anti are not conditionally related under urea,0
bleeding and hbsag_anti are not conditionally related under ascites,0
bleeding and hbsag_anti are not conditionally related under hepatomegaly,0
bleeding and hbsag_anti are not conditionally related under hepatalgia,0
bleeding and hbsag_anti are not conditionally related under density,0
bleeding and hbsag_anti are not conditionally related under ESR,0
bleeding and hbsag_anti are not conditionally related under alt,0
bleeding and hbsag_anti are not conditionally related under ast,0
bleeding and hbsag_anti are not conditionally related under amylase,0
bleeding and hbsag_anti are not conditionally related under ggtp,0
bleeding and hbsag_anti are not conditionally related under cholesterol,0
bleeding and hbsag_anti are not conditionally related under hbsag,0
bleeding and hbsag_anti are not conditionally related under anorexia,0
bleeding and hbsag_anti are not conditionally related under nausea,0
bleeding and hbsag_anti are not conditionally related under spleen,0
bleeding and hbsag_anti are not conditionally related under consciousness,0
bleeding and hbsag_anti are not conditionally related under spiders,0
bleeding and hbsag_anti are not conditionally related under jaundice,0
bleeding and hbsag_anti are not conditionally related under albumin,0
bleeding and hbsag_anti are not conditionally related under edge,0
bleeding and hbsag_anti are not conditionally related under irregular_liver,0
bleeding and hbsag_anti are not conditionally related under hbc_anti,0
bleeding and hbsag_anti are not conditionally related under hcv_anti,0
bleeding and hbsag_anti are not conditionally related under palms,0
bleeding and hbsag_anti are not conditionally related under hbeag,0
bleeding and hbsag_anti are not conditionally related under carcinoma,0
bleeding and anorexia are conditionally related under alcoholism,1
bleeding and anorexia are not conditionally related under vh_amn,0
bleeding and anorexia are conditionally related under hepatotoxic,1
bleeding and anorexia are conditionally related under THepatitis,1
bleeding and anorexia are not conditionally related under hospital,0
bleeding and anorexia are not conditionally related under surgery,0
bleeding and anorexia are not conditionally related under gallstones,0
bleeding and anorexia are not conditionally related under choledocholithotomy,0
bleeding and anorexia are not conditionally related under injections,0
bleeding and anorexia are not conditionally related under transfusion,0
bleeding and anorexia are not conditionally related under ChHepatitis,0
bleeding and anorexia are not conditionally related under sex,0
bleeding and anorexia are not conditionally related under age,0
bleeding and anorexia are not conditionally related under PBC,0
bleeding and anorexia are not conditionally related under fibrosis,0
bleeding and anorexia are not conditionally related under diabetes,0
bleeding and anorexia are not conditionally related under obesity,0
bleeding and anorexia are not conditionally related under Steatosis,0
bleeding and anorexia are not conditionally related under Cirrhosis,0
bleeding and anorexia are not conditionally related under Hyperbilirubinemia,0
bleeding and anorexia are not conditionally related under triglycerides,0
bleeding and anorexia are not conditionally related under RHepatitis,0
bleeding and anorexia are not conditionally related under fatigue,0
bleeding and anorexia are not conditionally related under bilirubin,0
bleeding and anorexia are not conditionally related under itching,0
bleeding and anorexia are not conditionally related under upper_pain,0
bleeding and anorexia are not conditionally related under fat,0
bleeding and anorexia are not conditionally related under pain_ruq,0
bleeding and anorexia are not conditionally related under pressure_ruq,0
bleeding and anorexia are not conditionally related under phosphatase,0
bleeding and anorexia are not conditionally related under skin,0
bleeding and anorexia are not conditionally related under ama,0
bleeding and anorexia are not conditionally related under le_cells,0
bleeding and anorexia are not conditionally related under joints,0
bleeding and anorexia are not conditionally related under pain,0
bleeding and anorexia are not conditionally related under proteins,0
bleeding and anorexia are not conditionally related under edema,0
bleeding and anorexia are not conditionally related under platelet,0
bleeding and anorexia are not conditionally related under inr,0
bleeding and anorexia are not conditionally related under flatulence,0
bleeding and anorexia are not conditionally related under alcohol,0
bleeding and anorexia are not conditionally related under encephalopathy,0
bleeding and anorexia are not conditionally related under urea,0
bleeding and anorexia are not conditionally related under ascites,0
bleeding and anorexia are not conditionally related under hepatomegaly,0
bleeding and anorexia are not conditionally related under hepatalgia,0
bleeding and anorexia are not conditionally related under density,0
bleeding and anorexia are not conditionally related under ESR,0
bleeding and anorexia are not conditionally related under alt,0
bleeding and anorexia are not conditionally related under ast,0
bleeding and anorexia are not conditionally related under amylase,0
bleeding and anorexia are not conditionally related under ggtp,0
bleeding and anorexia are not conditionally related under cholesterol,0
bleeding and anorexia are not conditionally related under hbsag,0
bleeding and anorexia are not conditionally related under hbsag_anti,0
bleeding and anorexia are not conditionally related under nausea,0
bleeding and anorexia are not conditionally related under spleen,0
bleeding and anorexia are not conditionally related under consciousness,0
bleeding and anorexia are not conditionally related under spiders,0
bleeding and anorexia are not conditionally related under jaundice,0
bleeding and anorexia are not conditionally related under albumin,0
bleeding and anorexia are not conditionally related under edge,0
bleeding and anorexia are not conditionally related under irregular_liver,0
bleeding and anorexia are not conditionally related under hbc_anti,0
bleeding and anorexia are not conditionally related under hcv_anti,0
bleeding and anorexia are not conditionally related under palms,0
bleeding and anorexia are not conditionally related under hbeag,0
bleeding and anorexia are not conditionally related under carcinoma,0
bleeding and nausea are conditionally related under alcoholism,1
bleeding and nausea are not conditionally related under vh_amn,0
bleeding and nausea are conditionally related under hepatotoxic,1
bleeding and nausea are conditionally related under THepatitis,1
bleeding and nausea are not conditionally related under hospital,0
bleeding and nausea are not conditionally related under surgery,0
bleeding and nausea are not conditionally related under gallstones,0
bleeding and nausea are not conditionally related under choledocholithotomy,0
bleeding and nausea are not conditionally related under injections,0
bleeding and nausea are not conditionally related under transfusion,0
bleeding and nausea are not conditionally related under ChHepatitis,0
bleeding and nausea are not conditionally related under sex,0
bleeding and nausea are not conditionally related under age,0
bleeding and nausea are not conditionally related under PBC,0
bleeding and nausea are not conditionally related under fibrosis,0
bleeding and nausea are not conditionally related under diabetes,0
bleeding and nausea are not conditionally related under obesity,0
bleeding and nausea are not conditionally related under Steatosis,0
bleeding and nausea are not conditionally related under Cirrhosis,0
bleeding and nausea are not conditionally related under Hyperbilirubinemia,0
bleeding and nausea are not conditionally related under triglycerides,0
bleeding and nausea are not conditionally related under RHepatitis,0
bleeding and nausea are not conditionally related under fatigue,0
bleeding and nausea are not conditionally related under bilirubin,0
bleeding and nausea are not conditionally related under itching,0
bleeding and nausea are not conditionally related under upper_pain,0
bleeding and nausea are not conditionally related under fat,0
bleeding and nausea are not conditionally related under pain_ruq,0
bleeding and nausea are not conditionally related under pressure_ruq,0
bleeding and nausea are not conditionally related under phosphatase,0
bleeding and nausea are not conditionally related under skin,0
bleeding and nausea are not conditionally related under ama,0
bleeding and nausea are not conditionally related under le_cells,0
bleeding and nausea are not conditionally related under joints,0
bleeding and nausea are not conditionally related under pain,0
bleeding and nausea are not conditionally related under proteins,0
bleeding and nausea are not conditionally related under edema,0
bleeding and nausea are not conditionally related under platelet,0
bleeding and nausea are not conditionally related under inr,0
bleeding and nausea are not conditionally related under flatulence,0
bleeding and nausea are not conditionally related under alcohol,0
bleeding and nausea are not conditionally related under encephalopathy,0
bleeding and nausea are not conditionally related under urea,0
bleeding and nausea are not conditionally related under ascites,0
bleeding and nausea are not conditionally related under hepatomegaly,0
bleeding and nausea are not conditionally related under hepatalgia,0
bleeding and nausea are not conditionally related under density,0
bleeding and nausea are not conditionally related under ESR,0
bleeding and nausea are not conditionally related under alt,0
bleeding and nausea are not conditionally related under ast,0
bleeding and nausea are not conditionally related under amylase,0
bleeding and nausea are not conditionally related under ggtp,0
bleeding and nausea are not conditionally related under cholesterol,0
bleeding and nausea are not conditionally related under hbsag,0
bleeding and nausea are not conditionally related under hbsag_anti,0
bleeding and nausea are not conditionally related under anorexia,0
bleeding and nausea are not conditionally related under spleen,0
bleeding and nausea are not conditionally related under consciousness,0
bleeding and nausea are not conditionally related under spiders,0
bleeding and nausea are not conditionally related under jaundice,0
bleeding and nausea are not conditionally related under albumin,0
bleeding and nausea are not conditionally related under edge,0
bleeding and nausea are not conditionally related under irregular_liver,0
bleeding and nausea are not conditionally related under hbc_anti,0
bleeding and nausea are not conditionally related under hcv_anti,0
bleeding and nausea are not conditionally related under palms,0
bleeding and nausea are not conditionally related under hbeag,0
bleeding and nausea are not conditionally related under carcinoma,0
bleeding and spleen are conditionally related under alcoholism,1
bleeding and spleen are conditionally related under vh_amn,1
bleeding and spleen are conditionally related under hepatotoxic,1
bleeding and spleen are conditionally related under THepatitis,1
bleeding and spleen are conditionally related under hospital,1
bleeding and spleen are conditionally related under surgery,1
bleeding and spleen are conditionally related under gallstones,1
bleeding and spleen are conditionally related under choledocholithotomy,1
bleeding and spleen are conditionally related under injections,1
bleeding and spleen are conditionally related under transfusion,1
bleeding and spleen are conditionally related under ChHepatitis,1
bleeding and spleen are not conditionally related under sex,0
bleeding and spleen are not conditionally related under age,0
bleeding and spleen are not conditionally related under PBC,0
bleeding and spleen are conditionally related under fibrosis,1
bleeding and spleen are conditionally related under diabetes,1
bleeding and spleen are conditionally related under obesity,1
bleeding and spleen are conditionally related under Steatosis,1
bleeding and spleen are conditionally related under Cirrhosis,1
bleeding and spleen are not conditionally related under Hyperbilirubinemia,0
bleeding and spleen are not conditionally related under triglycerides,0
bleeding and spleen are not conditionally related under RHepatitis,0
bleeding and spleen are not conditionally related under fatigue,0
bleeding and spleen are not conditionally related under bilirubin,0
bleeding and spleen are not conditionally related under itching,0
bleeding and spleen are not conditionally related under upper_pain,0
bleeding and spleen are not conditionally related under fat,0
bleeding and spleen are not conditionally related under pain_ruq,0
bleeding and spleen are not conditionally related under pressure_ruq,0
bleeding and spleen are not conditionally related under phosphatase,0
bleeding and spleen are not conditionally related under skin,0
bleeding and spleen are not conditionally related under ama,0
bleeding and spleen are not conditionally related under le_cells,0
bleeding and spleen are not conditionally related under joints,0
bleeding and spleen are not conditionally related under pain,0
bleeding and spleen are not conditionally related under proteins,0
bleeding and spleen are not conditionally related under edema,0
bleeding and spleen are not conditionally related under platelet,0
bleeding and spleen are not conditionally related under inr,0
bleeding and spleen are not conditionally related under flatulence,0
bleeding and spleen are not conditionally related under alcohol,0
bleeding and spleen are not conditionally related under encephalopathy,0
bleeding and spleen are not conditionally related under urea,0
bleeding and spleen are not conditionally related under ascites,0
bleeding and spleen are not conditionally related under hepatomegaly,0
bleeding and spleen are not conditionally related under hepatalgia,0
bleeding and spleen are not conditionally related under density,0
bleeding and spleen are not conditionally related under ESR,0
bleeding and spleen are not conditionally related under alt,0
bleeding and spleen are not conditionally related under ast,0
bleeding and spleen are not conditionally related under amylase,0
bleeding and spleen are not conditionally related under ggtp,0
bleeding and spleen are not conditionally related under cholesterol,0
bleeding and spleen are not conditionally related under hbsag,0
bleeding and spleen are not conditionally related under hbsag_anti,0
bleeding and spleen are not conditionally related under anorexia,0
bleeding and spleen are not conditionally related under nausea,0
bleeding and spleen are not conditionally related under consciousness,0
bleeding and spleen are not conditionally related under spiders,0
bleeding and spleen are not conditionally related under jaundice,0
bleeding and spleen are not conditionally related under albumin,0
bleeding and spleen are not conditionally related under edge,0
bleeding and spleen are not conditionally related under irregular_liver,0
bleeding and spleen are not conditionally related under hbc_anti,0
bleeding and spleen are not conditionally related under hcv_anti,0
bleeding and spleen are not conditionally related under palms,0
bleeding and spleen are not conditionally related under hbeag,0
bleeding and spleen are not conditionally related under carcinoma,0
bleeding and consciousness are conditionally related under alcoholism,1
bleeding and consciousness are conditionally related under vh_amn,1
bleeding and consciousness are not conditionally related under hepatotoxic,0
bleeding and consciousness are not conditionally related under THepatitis,0
bleeding and consciousness are conditionally related under hospital,1
bleeding and consciousness are conditionally related under surgery,1
bleeding and consciousness are conditionally related under gallstones,1
bleeding and consciousness are conditionally related under choledocholithotomy,1
bleeding and consciousness are conditionally related under injections,1
bleeding and consciousness are conditionally related under transfusion,1
bleeding and consciousness are conditionally related under ChHepatitis,1
bleeding and consciousness are conditionally related under sex,1
bleeding and consciousness are conditionally related under age,1
bleeding and consciousness are conditionally related under PBC,1
bleeding and consciousness are conditionally related under fibrosis,1
bleeding and consciousness are conditionally related under diabetes,1
bleeding and consciousness are conditionally related under obesity,1
bleeding and consciousness are conditionally related under Steatosis,1
bleeding and consciousness are conditionally related under Cirrhosis,1
bleeding and consciousness are not conditionally related under Hyperbilirubinemia,0
bleeding and consciousness are not conditionally related under triglycerides,0
bleeding and consciousness are not conditionally related under RHepatitis,0
bleeding and consciousness are not conditionally related under fatigue,0
bleeding and consciousness are not conditionally related under bilirubin,0
bleeding and consciousness are not conditionally related under itching,0
bleeding and consciousness are not conditionally related under upper_pain,0
bleeding and consciousness are not conditionally related under fat,0
bleeding and consciousness are not conditionally related under pain_ruq,0
bleeding and consciousness are not conditionally related under pressure_ruq,0
bleeding and consciousness are not conditionally related under phosphatase,0
bleeding and consciousness are not conditionally related under skin,0
bleeding and consciousness are not conditionally related under ama,0
bleeding and consciousness are not conditionally related under le_cells,0
bleeding and consciousness are not conditionally related under joints,0
bleeding and consciousness are not conditionally related under pain,0
bleeding and consciousness are not conditionally related under proteins,0
bleeding and consciousness are not conditionally related under edema,0
bleeding and consciousness are not conditionally related under platelet,0
bleeding and consciousness are not conditionally related under inr,0
bleeding and consciousness are not conditionally related under flatulence,0
bleeding and consciousness are not conditionally related under alcohol,0
bleeding and consciousness are not conditionally related under encephalopathy,0
bleeding and consciousness are not conditionally related under urea,0
bleeding and consciousness are not conditionally related under ascites,0
bleeding and consciousness are not conditionally related under hepatomegaly,0
bleeding and consciousness are not conditionally related under hepatalgia,0
bleeding and consciousness are not conditionally related under density,0
bleeding and consciousness are not conditionally related under ESR,0
bleeding and consciousness are not conditionally related under alt,0
bleeding and consciousness are not conditionally related under ast,0
bleeding and consciousness are not conditionally related under amylase,0
bleeding and consciousness are not conditionally related under ggtp,0
bleeding and consciousness are not conditionally related under cholesterol,0
bleeding and consciousness are not conditionally related under hbsag,0
bleeding and consciousness are not conditionally related under hbsag_anti,0
bleeding and consciousness are not conditionally related under anorexia,0
bleeding and consciousness are not conditionally related under nausea,0
bleeding and consciousness are not conditionally related under spleen,0
bleeding and consciousness are not conditionally related under spiders,0
bleeding and consciousness are not conditionally related under jaundice,0
bleeding and consciousness are not conditionally related under albumin,0
bleeding and consciousness are not conditionally related under edge,0
bleeding and consciousness are not conditionally related under irregular_liver,0
bleeding and consciousness are not conditionally related under hbc_anti,0
