Relationship,Number
CO2Report and ChestXray are not conditionally related under HypDistrib,0
CO2Report and ChestXray are not conditionally related under HypoxiaInO2,0
CO2Report and ChestXray are not conditionally related under CO2,0
CO2Report and ChestXray are not conditionally related under Grunting,0
CO2Report and ChestXray are not conditionally related under LVHreport,0
CO2Report and ChestXray are not conditionally related under LowerBodyO2,0
CO2Report and ChestXray are not conditionally related under RUQO2,0
CO2Report and ChestXray are not conditionally related under XrayReport,0
CO2Report and ChestXray are conditionally related under Disease,1
CO2Report and ChestXray are not conditionally related under GruntingReport,0
CO2Report and ChestXray are not conditionally related under Age,0
CO2Report and ChestXray are not conditionally related under LVH,0
CO2Report and ChestXray are not conditionally related under DuctFlow,0
CO2Report and ChestXray are not conditionally related under CardiacMixing,0
CO2Report and ChestXray are conditionally related under LungParench,1
CO2Report and ChestXray are not conditionally related under LungFlow,0
CO2Report and ChestXray are not conditionally related under Sick,0
CO2Report and Grunting are conditionally related under BirthAsphyxia,1
CO2Report and Grunting are not conditionally related under HypDistrib,0
CO2Report and Grunting are not conditionally related under HypoxiaInO2,0
CO2Report and Grunting are not conditionally related under CO2,0
CO2Report and Grunting are not conditionally related under ChestXray,0
CO2Report and Grunting are not conditionally related under LVHreport,0
CO2Report and Grunting are not conditionally related under LowerBodyO2,0
CO2Report and Grunting are not conditionally related under RUQO2,0
CO2Report and Grunting are not conditionally related under XrayReport,0
CO2Report and Grunting are conditionally related under Disease,1
CO2Report and Grunting are not conditionally related under GruntingReport,0
CO2Report and Grunting are not conditionally related under Age,0
CO2Report and Grunting are not conditionally related under LVH,0
CO2Report and Grunting are not conditionally related under DuctFlow,0
CO2Report and Grunting are not conditionally related under CardiacMixing,0
CO2Report and Grunting are conditionally related under LungParench,1
CO2Report and Grunting are not conditionally related under LungFlow,0
CO2Report and Grunting are not conditionally related under Sick,0
CO2Report and LVHreport are conditionally related under BirthAsphyxia,1
CO2Report and LVHreport are not conditionally related under HypDistrib,0
CO2Report and LVHreport are not conditionally related under HypoxiaInO2,0
CO2Report and LVHreport are not conditionally related under CO2,0
CO2Report and LVHreport are not conditionally related under ChestXray,0
CO2Report and LVHreport are not conditionally related under Grunting,0
CO2Report and LVHreport are not conditionally related under LowerBodyO2,0
CO2Report and LVHreport are not conditionally related under RUQO2,0
CO2Report and LVHreport are not conditionally related under XrayReport,0
CO2Report and LVHreport are conditionally related under Disease,1
CO2Report and LVHreport are not conditionally related under GruntingReport,0
CO2Report and LVHreport are not conditionally related under Age,0
CO2Report and LVHreport are not conditionally related under LVH,0
CO2Report and LVHreport are not conditionally related under DuctFlow,0
CO2Report and LVHreport are not conditionally related under CardiacMixing,0
CO2Report and LVHreport are not conditionally related under LungParench,0
CO2Report and LVHreport are not conditionally related under LungFlow,0
CO2Report and LVHreport are not conditionally related under Sick,0
CO2Report and LowerBodyO2 are conditionally related under BirthAsphyxia,1
CO2Report and LowerBodyO2 are not conditionally related under HypDistrib,0
CO2Report and LowerBodyO2 are not conditionally related under HypoxiaInO2,0
CO2Report and LowerBodyO2 are not conditionally related under CO2,0
CO2Report and LowerBodyO2 are not conditionally related under ChestXray,0
CO2Report and LowerBodyO2 are not conditionally related under Grunting,0
CO2Report and LowerBodyO2 are not conditionally related under LVHreport,0
CO2Report and LowerBodyO2 are not conditionally related under RUQO2,0
CO2Report and LowerBodyO2 are not conditionally related under XrayReport,0
CO2Report and LowerBodyO2 are conditionally related under Disease,1
CO2Report and LowerBodyO2 are not conditionally related under GruntingReport,0
CO2Report and LowerBodyO2 are not conditionally related under Age,0
CO2Report and LowerBodyO2 are not conditionally related under LVH,0
CO2Report and LowerBodyO2 are not conditionally related under DuctFlow,0
CO2Report and LowerBodyO2 are not conditionally related under CardiacMixing,0
CO2Report and LowerBodyO2 are conditionally related under LungParench,1
CO2Report and LowerBodyO2 are not conditionally related under LungFlow,0
CO2Report and LowerBodyO2 are not conditionally related under Sick,0
CO2Report and RUQO2 are conditionally related under BirthAsphyxia,1
CO2Report and RUQO2 are not conditionally related under HypDistrib,0
CO2Report and RUQO2 are not conditionally related under HypoxiaInO2,0
CO2Report and RUQO2 are not conditionally related under CO2,0
CO2Report and RUQO2 are not conditionally related under ChestXray,0
CO2Report and RUQO2 are not conditionally related under Grunting,0
CO2Report and RUQO2 are not conditionally related under LVHreport,0
CO2Report and RUQO2 are not conditionally related under LowerBodyO2,0
CO2Report and RUQO2 are not conditionally related under XrayReport,0
CO2Report and RUQO2 are conditionally related under Disease,1
CO2Report and RUQO2 are not conditionally related under GruntingReport,0
CO2Report and RUQO2 are not conditionally related under Age,0
CO2Report and RUQO2 are not conditionally related under LVH,0
CO2Report and RUQO2 are not conditionally related under DuctFlow,0
CO2Report and RUQO2 are not conditionally related under CardiacMixing,0
CO2Report and RUQO2 are conditionally related under LungParench,1
CO2Report and RUQO2 are not conditionally related under LungFlow,0
CO2Report and RUQO2 are not conditionally related under Sick,0
CO2Report and XrayReport are conditionally related under BirthAsphyxia,1
CO2Report and XrayReport are not conditionally related under HypDistrib,0
CO2Report and XrayReport are not conditionally related under HypoxiaInO2,0
CO2Report and XrayReport are not conditionally related under CO2,0
CO2Report and XrayReport are not conditionally related under ChestXray,0
CO2Report and XrayReport are not conditionally related under Grunting,0
CO2Report and XrayReport are not conditionally related under LVHreport,0
CO2Report and XrayReport are not conditionally related under LowerBodyO2,0
CO2Report and XrayReport are not conditionally related under RUQO2,0
CO2Report and XrayReport are conditionally related under Disease,1
CO2Report and XrayReport are not conditionally related under GruntingReport,0
CO2Report and XrayReport are not conditionally related under Age,0
CO2Report and XrayReport are not conditionally related under LVH,0
CO2Report and XrayReport are not conditionally related under DuctFlow,0
CO2Report and XrayReport are not conditionally related under CardiacMixing,0
CO2Report and XrayReport are conditionally related under LungParench,1
CO2Report and XrayReport are not conditionally related under LungFlow,0
CO2Report and XrayReport are not conditionally related under Sick,0
CO2Report and Disease are related,1
CO2Report and GruntingReport are conditionally related under BirthAsphyxia,1
CO2Report and GruntingReport are not conditionally related under HypDistrib,0
CO2Report and GruntingReport are not conditionally related under HypoxiaInO2,0
CO2Report and GruntingReport are not conditionally related under CO2,0
CO2Report and GruntingReport are not conditionally related under ChestXray,0
CO2Report and GruntingReport are not conditionally related under Grunting,0
CO2Report and GruntingReport are not conditionally related under LVHreport,0
CO2Report and GruntingReport are not conditionally related under LowerBodyO2,0
CO2Report and GruntingReport are not conditionally related under RUQO2,0
CO2Report and GruntingReport are not conditionally related under XrayReport,0
CO2Report and GruntingReport are conditionally related under Disease,1
CO2Report and GruntingReport are not conditionally related under Age,0
CO2Report and GruntingReport are not conditionally related under LVH,0
CO2Report and GruntingReport are not conditionally related under DuctFlow,0
CO2Report and GruntingReport are not conditionally related under CardiacMixing,0
CO2Report and GruntingReport are conditionally related under LungParench,1
CO2Report and GruntingReport are not conditionally related under LungFlow,0
CO2Report and GruntingReport are not conditionally related under Sick,0
CO2Report and Age are conditionally related under BirthAsphyxia,1
CO2Report and Age are not conditionally related under HypDistrib,0
CO2Report and Age are not conditionally related under HypoxiaInO2,0
CO2Report and Age are not conditionally related under CO2,0
CO2Report and Age are not conditionally related under ChestXray,0
CO2Report and Age are not conditionally related under Grunting,0
CO2Report and Age are not conditionally related under LVHreport,0
CO2Report and Age are not conditionally related under LowerBodyO2,0
CO2Report and Age are not conditionally related under RUQO2,0
CO2Report and Age are not conditionally related under XrayReport,0
CO2Report and Age are conditionally related under Disease,1
CO2Report and Age are not conditionally related under GruntingReport,0
CO2Report and Age are not conditionally related under LVH,0
CO2Report and Age are not conditionally related under DuctFlow,0
CO2Report and Age are not conditionally related under CardiacMixing,0
CO2Report and Age are not conditionally related under LungParench,0
CO2Report and Age are not conditionally related under LungFlow,0
CO2Report and Age are not conditionally related under Sick,0
CO2Report and LVH are conditionally related under BirthAsphyxia,1
CO2Report and LVH are not conditionally related under HypDistrib,0
CO2Report and LVH are not conditionally related under HypoxiaInO2,0
CO2Report and LVH are not conditionally related under CO2,0
CO2Report and LVH are not conditionally related under ChestXray,0
CO2Report and LVH are not conditionally related under Grunting,0
CO2Report and LVH are not conditionally related under LVHreport,0
CO2Report and LVH are not conditionally related under LowerBodyO2,0
CO2Report and LVH are not conditionally related under RUQO2,0
CO2Report and LVH are not conditionally related under XrayReport,0
CO2Report and LVH are conditionally related under Disease,1
CO2Report and LVH are not conditionally related under GruntingReport,0
CO2Report and LVH are not conditionally related under Age,0
CO2Report and LVH are not conditionally related under DuctFlow,0
CO2Report and LVH are not conditionally related under CardiacMixing,0
CO2Report and LVH are not conditionally related under LungParench,0
CO2Report and LVH are not conditionally related under LungFlow,0
CO2Report and LVH are not conditionally related under Sick,0
CO2Report and DuctFlow are conditionally related under BirthAsphyxia,1
CO2Report and DuctFlow are not conditionally related under HypDistrib,0
CO2Report and DuctFlow are not conditionally related under HypoxiaInO2,0
CO2Report and DuctFlow are not conditionally related under CO2,0
CO2Report and DuctFlow are not conditionally related under ChestXray,0
CO2Report and DuctFlow are not conditionally related under Grunting,0
CO2Report and DuctFlow are not conditionally related under LVHreport,0
CO2Report and DuctFlow are not conditionally related under LowerBodyO2,0
CO2Report and DuctFlow are not conditionally related under RUQO2,0
CO2Report and DuctFlow are not conditionally related under XrayReport,0
CO2Report and DuctFlow are conditionally related under Disease,1
CO2Report and DuctFlow are not conditionally related under GruntingReport,0
CO2Report and DuctFlow are not conditionally related under Age,0
CO2Report and DuctFlow are not conditionally related under LVH,0
CO2Report and DuctFlow are not conditionally related under CardiacMixing,0
CO2Report and DuctFlow are not conditionally related under LungParench,0
CO2Report and DuctFlow are not conditionally related under LungFlow,0
CO2Report and DuctFlow are not conditionally related under Sick,0
CO2Report and CardiacMixing are conditionally related under BirthAsphyxia,1
CO2Report and CardiacMixing are not conditionally related under HypDistrib,0
CO2Report and CardiacMixing are not conditionally related under HypoxiaInO2,0
CO2Report and CardiacMixing are not conditionally related under CO2,0
CO2Report and CardiacMixing are not conditionally related under ChestXray,0
CO2Report and CardiacMixing are not conditionally related under Grunting,0
CO2Report and CardiacMixing are not conditionally related under LVHreport,0
CO2Report and CardiacMixing are not conditionally related under LowerBodyO2,0
CO2Report and CardiacMixing are not conditionally related under RUQO2,0
CO2Report and CardiacMixing are not conditionally related under XrayReport,0
CO2Report and CardiacMixing are conditionally related under Disease,1
CO2Report and CardiacMixing are not conditionally related under GruntingReport,0
CO2Report and CardiacMixing are not conditionally related under Age,0
CO2Report and CardiacMixing are not conditionally related under LVH,0
CO2Report and CardiacMixing are not conditionally related under DuctFlow,0
CO2Report and CardiacMixing are not conditionally related under LungParench,0
CO2Report and CardiacMixing are not conditionally related under LungFlow,0
CO2Report and CardiacMixing are not conditionally related under Sick,0
CO2Report and LungParench are related,1
CO2Report and LungFlow are conditionally related under BirthAsphyxia,1
CO2Report and LungFlow are not conditionally related under HypDistrib,0
CO2Report and LungFlow are not conditionally related under HypoxiaInO2,0
CO2Report and LungFlow are not conditionally related under CO2,0
CO2Report and LungFlow are not conditionally related under ChestXray,0
CO2Report and LungFlow are not conditionally related under Grunting,0
CO2Report and LungFlow are not conditionally related under LVHreport,0
CO2Report and LungFlow are not conditionally related under LowerBodyO2,0
CO2Report and LungFlow are not conditionally related under RUQO2,0
CO2Report and LungFlow are not conditionally related under XrayReport,0
CO2Report and LungFlow are conditionally related under Disease,1
CO2Report and LungFlow are not conditionally related under GruntingReport,0
CO2Report and LungFlow are not conditionally related under Age,0
CO2Report and LungFlow are not conditionally related under LVH,0
CO2Report and LungFlow are not conditionally related under DuctFlow,0
CO2Report and LungFlow are not conditionally related under CardiacMixing,0
CO2Report and LungFlow are not conditionally related under LungParench,0
CO2Report and LungFlow are not conditionally related under Sick,0
CO2Report and Sick are conditionally related under BirthAsphyxia,1
CO2Report and Sick are not conditionally related under HypDistrib,0
CO2Report and Sick are not conditionally related under HypoxiaInO2,0
CO2Report and Sick are not conditionally related under CO2,0
CO2Report and Sick are not conditionally related under ChestXray,0
CO2Report and Sick are not conditionally related under Grunting,0
CO2Report and Sick are not conditionally related under LVHreport,0
CO2Report and Sick are not conditionally related under LowerBodyO2,0
CO2Report and Sick are not conditionally related under RUQO2,0
CO2Report and Sick are not conditionally related under XrayReport,0
CO2Report and Sick are conditionally related under Disease,1
CO2Report and Sick are not conditionally related under GruntingReport,0
CO2Report and Sick are not conditionally related under Age,0
CO2Report and Sick are not conditionally related under LVH,0
CO2Report and Sick are not conditionally related under DuctFlow,0
CO2Report and Sick are not conditionally related under CardiacMixing,0
CO2Report and Sick are not conditionally related under LungParench,0
CO2Report and Sick are not conditionally related under LungFlow,0
XrayReport and BirthAsphyxia are related,1
XrayReport and HypDistrib are conditionally related under BirthAsphyxia,1
XrayReport and HypDistrib are not conditionally related under HypoxiaInO2,0
XrayReport and HypDistrib are not conditionally related under CO2,0
XrayReport and HypDistrib are not conditionally related under ChestXray,0
XrayReport and HypDistrib are not conditionally related under Grunting,0
XrayReport and HypDistrib are not conditionally related under LVHreport,0
XrayReport and HypDistrib are not conditionally related under LowerBodyO2,0
XrayReport and HypDistrib are not conditionally related under RUQO2,0
XrayReport and HypDistrib are not conditionally related under CO2Report,0
XrayReport and HypDistrib are conditionally related under Disease,1
XrayReport and HypDistrib are not conditionally related under GruntingReport,0
XrayReport and HypDistrib are not conditionally related under Age,0
XrayReport and HypDistrib are not conditionally related under LVH,0
XrayReport and HypDistrib are not conditionally related under DuctFlow,0
XrayReport and HypDistrib are not conditionally related under CardiacMixing,0
XrayReport and HypDistrib are not conditionally related under LungParench,0
XrayReport and HypDistrib are not conditionally related under LungFlow,0
XrayReport and HypDistrib are not conditionally related under Sick,0
XrayReport and HypoxiaInO2 are conditionally related under BirthAsphyxia,1
XrayReport and HypoxiaInO2 are not conditionally related under HypDistrib,0
XrayReport and HypoxiaInO2 are not conditionally related under CO2,0
XrayReport and HypoxiaInO2 are not conditionally related under ChestXray,0
XrayReport and HypoxiaInO2 are not conditionally related under Grunting,0
XrayReport and HypoxiaInO2 are not conditionally related under LVHreport,0
XrayReport and HypoxiaInO2 are not conditionally related under LowerBodyO2,0
XrayReport and HypoxiaInO2 are not conditionally related under RUQO2,0
XrayReport and HypoxiaInO2 are not conditionally related under CO2Report,0
XrayReport and HypoxiaInO2 are conditionally related under Disease,1
XrayReport and HypoxiaInO2 are not conditionally related under GruntingReport,0
XrayReport and HypoxiaInO2 are not conditionally related under Age,0
XrayReport and HypoxiaInO2 are not conditionally related under LVH,0
XrayReport and HypoxiaInO2 are not conditionally related under DuctFlow,0
XrayReport and HypoxiaInO2 are not conditionally related under CardiacMixing,0
XrayReport and HypoxiaInO2 are conditionally related under LungParench,1
XrayReport and HypoxiaInO2 are not conditionally related under LungFlow,0
XrayReport and HypoxiaInO2 are not conditionally related under Sick,0
XrayReport and CO2 are conditionally related under BirthAsphyxia,1
XrayReport and CO2 are not conditionally related under HypDistrib,0
XrayReport and CO2 are not conditionally related under HypoxiaInO2,0
XrayReport and CO2 are not conditionally related under ChestXray,0
XrayReport and CO2 are not conditionally related under Grunting,0
XrayReport and CO2 are not conditionally related under LVHreport,0
XrayReport and CO2 are not conditionally related under LowerBodyO2,0
XrayReport and CO2 are not conditionally related under RUQO2,0
XrayReport and CO2 are not conditionally related under CO2Report,0
XrayReport and CO2 are conditionally related under Disease,1
XrayReport and CO2 are not conditionally related under GruntingReport,0
XrayReport and CO2 are not conditionally related under Age,0
XrayReport and CO2 are not conditionally related under LVH,0
XrayReport and CO2 are not conditionally related under DuctFlow,0
XrayReport and CO2 are not conditionally related under CardiacMixing,0
XrayReport and CO2 are conditionally related under LungParench,1
XrayReport and CO2 are not conditionally related under LungFlow,0
XrayReport and CO2 are not conditionally related under Sick,0
XrayReport and ChestXray are related,1
XrayReport and Grunting are conditionally related under BirthAsphyxia,1
XrayReport and Grunting are not conditionally related under HypDistrib,0
XrayReport and Grunting are not conditionally related under HypoxiaInO2,0
XrayReport and Grunting are not conditionally related under CO2,0
XrayReport and Grunting are not conditionally related under ChestXray,0
XrayReport and Grunting are not conditionally related under LVHreport,0
XrayReport and Grunting are not conditionally related under LowerBodyO2,0
XrayReport and Grunting are not conditionally related under RUQO2,0
XrayReport and Grunting are not conditionally related under CO2Report,0
XrayReport and Grunting are conditionally related under Disease,1
XrayReport and Grunting are not conditionally related under GruntingReport,0
XrayReport and Grunting are not conditionally related under Age,0
XrayReport and Grunting are not conditionally related under LVH,0
XrayReport and Grunting are not conditionally related under DuctFlow,0
XrayReport and Grunting are not conditionally related under CardiacMixing,0
XrayReport and Grunting are conditionally related under LungParench,1
XrayReport and Grunting are not conditionally related under LungFlow,0
XrayReport and Grunting are not conditionally related under Sick,0
XrayReport and LVHreport are conditionally related under BirthAsphyxia,1
XrayReport and LVHreport are not conditionally related under HypDistrib,0
XrayReport and LVHreport are not conditionally related under HypoxiaInO2,0
XrayReport and LVHreport are not conditionally related under CO2,0
XrayReport and LVHreport are not conditionally related under ChestXray,0
XrayReport and LVHreport are not conditionally related under Grunting,0
XrayReport and LVHreport are not conditionally related under LowerBodyO2,0
XrayReport and LVHreport are not conditionally related under RUQO2,0
XrayReport and LVHreport are not conditionally related under CO2Report,0
XrayReport and LVHreport are conditionally related under Disease,1
XrayReport and LVHreport are not conditionally related under GruntingReport,0
XrayReport and LVHreport are not conditionally related under Age,0
XrayReport and LVHreport are not conditionally related under LVH,0
XrayReport and LVHreport are not conditionally related under DuctFlow,0
XrayReport and LVHreport are not conditionally related under CardiacMixing,0
XrayReport and LVHreport are not conditionally related under LungParench,0
XrayReport and LVHreport are not conditionally related under LungFlow,0
XrayReport and LVHreport are not conditionally related under Sick,0
XrayReport and LowerBodyO2 are conditionally related under BirthAsphyxia,1
XrayReport and LowerBodyO2 are not conditionally related under HypDistrib,0
XrayReport and LowerBodyO2 are not conditionally related under HypoxiaInO2,0
XrayReport and LowerBodyO2 are not conditionally related under CO2,0
XrayReport and LowerBodyO2 are not conditionally related under ChestXray,0
XrayReport and LowerBodyO2 are not conditionally related under Grunting,0
XrayReport and LowerBodyO2 are not conditionally related under LVHreport,0
XrayReport and LowerBodyO2 are not conditionally related under RUQO2,0
XrayReport and LowerBodyO2 are not conditionally related under CO2Report,0
XrayReport and LowerBodyO2 are conditionally related under Disease,1
XrayReport and LowerBodyO2 are not conditionally related under GruntingReport,0
XrayReport and LowerBodyO2 are not conditionally related under Age,0
XrayReport and LowerBodyO2 are not conditionally related under LVH,0
XrayReport and LowerBodyO2 are not conditionally related under DuctFlow,0
XrayReport and LowerBodyO2 are not conditionally related under CardiacMixing,0
XrayReport and LowerBodyO2 are conditionally related under LungParench,1
XrayReport and LowerBodyO2 are not conditionally related under LungFlow,0
XrayReport and LowerBodyO2 are not conditionally related under Sick,0
XrayReport and RUQO2 are conditionally related under BirthAsphyxia,1
XrayReport and RUQO2 are not conditionally related under HypDistrib,0
XrayReport and RUQO2 are not conditionally related under HypoxiaInO2,0
XrayReport and RUQO2 are not conditionally related under CO2,0
XrayReport and RUQO2 are not conditionally related under ChestXray,0
XrayReport and RUQO2 are not conditionally related under Grunting,0
XrayReport and RUQO2 are not conditionally related under LVHreport,0
XrayReport and RUQO2 are not conditionally related under LowerBodyO2,0
XrayReport and RUQO2 are not conditionally related under CO2Report,0
XrayReport and RUQO2 are conditionally related under Disease,1
XrayReport and RUQO2 are not conditionally related under GruntingReport,0
XrayReport and RUQO2 are not conditionally related under Age,0
XrayReport and RUQO2 are not conditionally related under LVH,0
XrayReport and RUQO2 are not conditionally related under DuctFlow,0
XrayReport and RUQO2 are not conditionally related under CardiacMixing,0
XrayReport and RUQO2 are conditionally related under LungParench,1
XrayReport and RUQO2 are not conditionally related under LungFlow,0
XrayReport and RUQO2 are not conditionally related under Sick,0
XrayReport and CO2Report are conditionally related under BirthAsphyxia,1
XrayReport and CO2Report are not conditionally related under HypDistrib,0
XrayReport and CO2Report are not conditionally related under HypoxiaInO2,0
XrayReport and CO2Report are not conditionally related under CO2,0
XrayReport and CO2Report are not conditionally related under ChestXray,0
XrayReport and CO2Report are not conditionally related under Grunting,0
XrayReport and CO2Report are not conditionally related under LVHreport,0
XrayReport and CO2Report are not conditionally related under LowerBodyO2,0
XrayReport and CO2Report are not conditionally related under RUQO2,0
XrayReport and CO2Report are conditionally related under Disease,1
XrayReport and CO2Report are not conditionally related under GruntingReport,0
XrayReport and CO2Report are not conditionally related under Age,0
XrayReport and CO2Report are not conditionally related under LVH,0
XrayReport and CO2Report are not conditionally related under DuctFlow,0
XrayReport and CO2Report are not conditionally related under CardiacMixing,0
XrayReport and CO2Report are conditionally related under LungParench,1
XrayReport and CO2Report are not conditionally related under LungFlow,0
XrayReport and CO2Report are not conditionally related under Sick,0
XrayReport and Disease are related,1
XrayReport and GruntingReport are conditionally related under BirthAsphyxia,1
XrayReport and GruntingReport are not conditionally related under HypDistrib,0
XrayReport and GruntingReport are not conditionally related under HypoxiaInO2,0
XrayReport and GruntingReport are not conditionally related under CO2,0
XrayReport and GruntingReport are not conditionally related under ChestXray,0
XrayReport and GruntingReport are not conditionally related under Grunting,0
XrayReport and GruntingReport are not conditionally related under LVHreport,0
XrayReport and GruntingReport are not conditionally related under LowerBodyO2,0
XrayReport and GruntingReport are not conditionally related under RUQO2,0
XrayReport and GruntingReport are not conditionally related under CO2Report,0
XrayReport and GruntingReport are conditionally related under Disease,1
XrayReport and GruntingReport are not conditionally related under Age,0
XrayReport and GruntingReport are not conditionally related under LVH,0
XrayReport and GruntingReport are not conditionally related under DuctFlow,0
XrayReport and GruntingReport are not conditionally related under CardiacMixing,0
XrayReport and GruntingReport are conditionally related under LungParench,1
XrayReport and GruntingReport are not conditionally related under LungFlow,0
XrayReport and GruntingReport are not conditionally related under Sick,0
XrayReport and Age are conditionally related under BirthAsphyxia,1
XrayReport and Age are not conditionally related under HypDistrib,0
XrayReport and Age are not conditionally related under HypoxiaInO2,0
XrayReport and Age are not conditionally related under CO2,0
XrayReport and Age are not conditionally related under ChestXray,0
XrayReport and Age are not conditionally related under Grunting,0
XrayReport and Age are not conditionally related under LVHreport,0
XrayReport and Age are not conditionally related under LowerBodyO2,0
XrayReport and Age are not conditionally related under RUQO2,0
XrayReport and Age are not conditionally related under CO2Report,0
XrayReport and Age are conditionally related under Disease,1
XrayReport and Age are not conditionally related under GruntingReport,0
XrayReport and Age are not conditionally related under LVH,0
XrayReport and Age are not conditionally related under DuctFlow,0
XrayReport and Age are not conditionally related under CardiacMixing,0
XrayReport and Age are not conditionally related under LungParench,0
XrayReport and Age are not conditionally related under LungFlow,0
XrayReport and Age are not conditionally related under Sick,0
XrayReport and LVH are conditionally related under BirthAsphyxia,1
XrayReport and LVH are not conditionally related under HypDistrib,0
XrayReport and LVH are not conditionally related under HypoxiaInO2,0
XrayReport and LVH are not conditionally related under CO2,0
XrayReport and LVH are not conditionally related under ChestXray,0
XrayReport and LVH are not conditionally related under Grunting,0
XrayReport and LVH are not conditionally related under LVHreport,0
XrayReport and LVH are not conditionally related under LowerBodyO2,0
XrayReport and LVH are not conditionally related under RUQO2,0
XrayReport and LVH are not conditionally related under CO2Report,0
XrayReport and LVH are conditionally related under Disease,1
XrayReport and LVH are not conditionally related under GruntingReport,0
XrayReport and LVH are not conditionally related under Age,0
XrayReport and LVH are not conditionally related under DuctFlow,0
XrayReport and LVH are not conditionally related under CardiacMixing,0
XrayReport and LVH are not conditionally related under LungParench,0
XrayReport and LVH are not conditionally related under LungFlow,0
XrayReport and LVH are not conditionally related under Sick,0
XrayReport and DuctFlow are conditionally related under BirthAsphyxia,1
XrayReport and DuctFlow are not conditionally related under HypDistrib,0
XrayReport and DuctFlow are not conditionally related under HypoxiaInO2,0
XrayReport and DuctFlow are not conditionally related under CO2,0
XrayReport and DuctFlow are not conditionally related under ChestXray,0
XrayReport and DuctFlow are not conditionally related under Grunting,0
XrayReport and DuctFlow are not conditionally related under LVHreport,0
XrayReport and DuctFlow are not conditionally related under LowerBodyO2,0
XrayReport and DuctFlow are not conditionally related under RUQO2,0
XrayReport and DuctFlow are not conditionally related under CO2Report,0
XrayReport and DuctFlow are conditionally related under Disease,1
XrayReport and DuctFlow are not conditionally related under GruntingReport,0
XrayReport and DuctFlow are not conditionally related under Age,0
XrayReport and DuctFlow are not conditionally related under LVH,0
XrayReport and DuctFlow are not conditionally related under CardiacMixing,0
XrayReport and DuctFlow are not conditionally related under LungParench,0
XrayReport and DuctFlow are not conditionally related under LungFlow,0
XrayReport and DuctFlow are not conditionally related under Sick,0
XrayReport and CardiacMixing are conditionally related under BirthAsphyxia,1
XrayReport and CardiacMixing are not conditionally related under HypDistrib,0
XrayReport and CardiacMixing are not conditionally related under HypoxiaInO2,0
XrayReport and CardiacMixing are not conditionally related under CO2,0
XrayReport and CardiacMixing are not conditionally related under ChestXray,0
XrayReport and CardiacMixing are not conditionally related under Grunting,0
XrayReport and CardiacMixing are not conditionally related under LVHreport,0
XrayReport and CardiacMixing are not conditionally related under LowerBodyO2,0
XrayReport and CardiacMixing are not conditionally related under RUQO2,0
XrayReport and CardiacMixing are not conditionally related under CO2Report,0
XrayReport and CardiacMixing are conditionally related under Disease,1
XrayReport and CardiacMixing are not conditionally related under GruntingReport,0
XrayReport and CardiacMixing are not conditionally related under Age,0
XrayReport and CardiacMixing are not conditionally related under LVH,0
XrayReport and CardiacMixing are not conditionally related under DuctFlow,0
XrayReport and CardiacMixing are not conditionally related under LungParench,0
XrayReport and CardiacMixing are not conditionally related under LungFlow,0
XrayReport and CardiacMixing are not conditionally related under Sick,0
XrayReport and LungParench are related,1
XrayReport and LungFlow are related,1
XrayReport and Sick are conditionally related under BirthAsphyxia,1
XrayReport and Sick are not conditionally related under HypDistrib,0
XrayReport and Sick are not conditionally related under HypoxiaInO2,0
XrayReport and Sick are not conditionally related under CO2,0
XrayReport and Sick are not conditionally related under ChestXray,0
XrayReport and Sick are not conditionally related under Grunting,0
XrayReport and Sick are not conditionally related under LVHreport,0
XrayReport and Sick are not conditionally related under LowerBodyO2,0
XrayReport and Sick are not conditionally related under RUQO2,0
XrayReport and Sick are not conditionally related under CO2Report,0
XrayReport and Sick are conditionally related under Disease,1
XrayReport and Sick are not conditionally related under GruntingReport,0
XrayReport and Sick are not conditionally related under Age,0
XrayReport and Sick are not conditionally related under LVH,0
XrayReport and Sick are not conditionally related under DuctFlow,0
XrayReport and Sick are not conditionally related under CardiacMixing,0
XrayReport and Sick are not conditionally related under LungParench,0
XrayReport and Sick are not conditionally related under LungFlow,0
Disease and BirthAsphyxia are related,1
Disease and HypDistrib are related,1
Disease and HypoxiaInO2 are related,1
Disease and CO2 are related,1
Disease and ChestXray are related,1
Disease and Grunting are related,1
Disease and LVHreport are related,1
Disease and LowerBodyO2 are related,1
Disease and RUQO2 are related,1
Disease and CO2Report are related,1
Disease and XrayReport are related,1
Disease and GruntingReport are related,1
Disease and Age are related,1
Disease and LVH are related,1
Disease and DuctFlow are related,1
Disease and CardiacMixing are related,1
Disease and LungParench are related,1
Disease and LungFlow are related,1
Disease and Sick are related,1
GruntingReport and BirthAsphyxia are related,1
GruntingReport and HypDistrib are conditionally related under BirthAsphyxia,1
GruntingReport and HypDistrib are not conditionally related under HypoxiaInO2,0
GruntingReport and HypDistrib are not conditionally related under CO2,0
GruntingReport and HypDistrib are not conditionally related under ChestXray,0
GruntingReport and HypDistrib are not conditionally related under Grunting,0
GruntingReport and HypDistrib are not conditionally related under LVHreport,0
GruntingReport and HypDistrib are not conditionally related under LowerBodyO2,0
GruntingReport and HypDistrib are not conditionally related under RUQO2,0
GruntingReport and HypDistrib are not conditionally related under CO2Report,0
GruntingReport and HypDistrib are not conditionally related under XrayReport,0
GruntingReport and HypDistrib are conditionally related under Disease,1
GruntingReport and HypDistrib are not conditionally related under Age,0
